307.72,287.05,293.91,275.6,277.04,283.82,320.52,324.29,326.51,293.47,284.09,267.56,322.65,340.22,303.02,305.39,285.41,312.17,301.72,334.31,328.41,303.99,328.53,312.72,291.23,303.15,309.47,305.36,283.32,322.67,305.73,313.84,279.33,266.87,251.61,298.2,345.19,308.27,342.34,306.07,328.93,336.48,315.2,311.28,324.29,319.06,310.23,361.84,362.99,287.67,326.22,339.42,359.45,327.56,351.36,372.87,337.09,336.28,331.71,325.57,305.44,301.6,296.91,284.58,281.05,299.25,288.66,314.48,363.68,492.18,325.55,325.47,407.24,316.27,112.71,352.81,364.98,326.72,309.31,319.46,308.6,268.29,323.84,283.76,263.32,288.36,298.62,301.24,277.06,238.67,328.48,284.75,283.98,275.04,290.18,261.62,271.64,279.39,252.37,209.31,243.41,251.68,235.58,204.77,207.31,120.23,212.59,230.2,232.64,170.14,193.58,158.18,179.1,158.09,207.05,201.56,178.82,55.432,185.03,169.22,195.67,195.26,206.65,178.26,85.377,158.24,181.07,271.57,273.01,244.52,223.96,194.1,215.51,228.51,269.09,265.37,275.1,264.87,245.63,276.91,314.81,358.92,408.24,454.49,429.72,489.79,499.1,507.49,518.27,491.23,506.55,478.23,460.43,482.78,490.93,501.25,496.76,525.18,490.4,507.13,485.51,480.85,497.65,444.88,507.29,465.03,487.56,475.58,408.63,471.59,457.81,499.52,483.41,472.63,469.33
293.62,273.51,274.16,274.73,275.24,283.16,309.73,284.57,299.85,279.37,267.21,250.18,288.09,293.45,267.64,254.19,257.85,289.35,281.22,293.13,282.09,258.19,286.51,253.47,271.37,275.46,293.11,272.09,253.88,287.38,277.22,272.81,256.71,242.13,215.41,265.38,314.35,294.12,299.29,287.23,310.97,302.5,277.57,292.32,307.46,291.71,286.68,326.14,339.71,282.3,308.44,320.38,322.18,312.69,311.49,297.16,300.03,302.24,282.78,288.45,295.81,281.5,233.27,257.21,242.43,286.79,296.25,286.75,308.41,298.76,275.42,260.15,289.03,296.56,131.25,258.03,279.96,278.6,266.7,296,294.11,249.42,261.39,264.18,249.93,271.36,273.36,273.82,263.33,245.72,276.54,256.5,263.95,254.98,272.94,258.76,244.27,241.83,243.9,199.35,227.97,225.21,222.97,178.68,189.71,102.31,195.65,201.65,196.42,163.04,169.75,144.47,165.76,159.97,200.13,173.62,170.85,45.492,161.06,148.78,177.05,174.63,174.45,170.39,84.12,130.88,164.7,248.45,275.79,221.05,212.55,177.08,186.71,208.14,235.33,243.28,251.33,255.96,246.15,278.02,318.2,346.11,370.42,408.1,420.95,420.52,449.38,478.79,480.19,469.5,470.46,470.75,468.36,477.07,469.18,466.95,469.65,489.1,473.53,533.49,528.29,464.31,463.76,427.87,454.66,452.38,464.06,510.61,417.44,450.62,436.06,451.98,431.88,465.97,481.53
284.99,255.77,236.99,243.28,247.74,231.19,274.52,269.2,259.09,245.68,243.99,250.88,272.95,269.83,259.65,222.39,239.34,242.18,249.39,267.14,277.72,252.67,256.03,243.27,259.84,263.76,255.01,280.7,273.77,271.15,267.05,269.7,259.03,259.85,257.63,296.52,298.28,283.08,272.47,276.06,291.27,305.84,288.12,281.82,279.38,291.85,283.39,320.05,333.59,295.06,277.1,284.59,307.87,291.3,299.17,290.54,311.55,272.71,272.13,287.19,288.52,285.76,261.21,263.81,255.64,254.05,263.31,270.74,309.2,294.03,277.79,260.73,266.67,270,180.46,246.09,286.06,261.48,262.95,259.67,253.1,207.86,270.17,264.2,228.44,235.41,243.28,251.86,238.73,213.5,280.87,260.39,238.67,222.72,238.7,228.52,218.73,230.99,230.52,158.08,195.87,183.75,184.01,111.24,150.96,151.26,156.99,163.03,159.87,140.64,130.57,149.47,154.62,133.29,151.74,138.82,130.38,21.493,128.35,131.99,138.25,138.06,134.2,128.76,80.396,105.1,136.65,195.38,196.32,177.96,178.92,141.58,159.11,207.75,209.86,218,235.24,251.08,240.12,288.66,340.04,363.82,390.43,449.19,479.56,480.37,505.09,522.97,546.29,545.72,550.02,529.41,513.05,526.35,532.53,537.04,550.56,551.66,553.14,538.76,537.51,539.53,536.32,525.19,565.55,548.26,539.18,522.39,506.97,544.24,546,545.13,509.21,539.17,530.37
333.36,297.47,305,314.91,266.77,295.14,364.05,334.88,315.18,276.04,284.89,261.69,354.2,341.98,305.37,312.56,297.62,305.77,298.81,352.89,334.11,304.61,332.46,319.1,291.25,302.91,353.5,330.14,310.58,335.46,317,298.08,285.4,279.37,277.41,296.84,374.48,346.46,301.95,329.29,382.3,350.51,338,346.92,335.78,338.04,340.84,426.16,403.57,352.72,394.44,363.22,382.26,358.04,426.19,399.12,343.38,351.25,332.54,330.15,295.66,209.24,317.98,327.89,308.42,374.35,359.11,338.65,384.46,386.73,304.68,307.19,324.58,223.89,201.01,418.26,372,345.02,350.89,337.7,328.91,305.21,365.08,352.51,312,321.69,317.44,315.19,289.11,331.87,353.25,315.68,302.82,287.96,302.34,278.98,306.06,298.36,275.46,258.06,270.12,272.85,254.75,280.93,271.3,198.16,220.73,252.73,255.99,195.5,231.1,222.64,218.42,232.06,140.17,152.82,133.49,57.831,195.54,164.54,195.11,175.02,190.89,181.98,107.29,175.36,188.94,267.55,257.37,207.3,214.06,216.88,242.11,232.63,260.58,258.36,276.7,272,279.37,320.69,342.75,380.12,389.08,416.07,419.39,478.34,473.58,481.55,504.8,488.53,479.77,460,491.5,481.78,488.15,487.06,520.15,533.29,514.73,550.26,519.39,506.33,522.27,458.38,395.66,486.56,506.37,451.28,418.18,453.38,486.04,487.77,401.48,457.93,481.46
336.99,292.66,299.73,310.72,280.64,282.77,329.9,300.24,311.4,315.75,287.31,292.33,347.05,327.27,286.69,256.37,302.68,284.16,298.84,334.02,323.72,288.76,301.28,318.53,304.68,299.71,355.26,321.22,306.83,335.09,338.99,314.28,310.31,300.89,286.4,326.54,362.5,355.55,317.16,319.69,353.69,353.79,322.35,342.18,359.94,337.52,334.32,418.64,394.26,348.74,365.31,383.12,362.02,350.13,409.64,358.95,354.43,336.74,348.46,339.31,328.19,318.54,210.02,303,297.45,305.87,336.01,320.81,401.62,370.64,323.67,336.29,346.1,326.55,229.69,374.94,363.5,331.76,341.25,346.51,321.92,236.69,375.61,341.3,293.96,315.19,329.65,316.61,294.8,296.19,341.02,304.43,304.04,304.91,313.02,291.47,281.37,266.18,256.54,212.85,250.08,246.81,230.93,224.51,211.8,75.632,212.17,233.25,227.38,155.12,212.31,153.74,185.38,161.36,197.71,197.58,174.97,89.822,196.07,175.82,188.77,204.16,201.12,181.24,102.45,170.94,185,223.73,245.1,221.86,204.03,194.65,190.41,208.07,232.27,280.46,276.39,269.77,271.04,292.64,356.41,389.25,425.06,459.79,466.89,507.35,497.75,508.81,529.29,546.79,515.79,502.53,482.28,494.36,481.52,500.79,546.27,521.85,512.32,528.79,488.71,484.3,491.85,465.75,501.47,513.33,549.55,512.48,448.04,508.5,524.1,509.58,486.78,537.63,515.15
280.6,247.7,251.89,248,243.2,241.49,274.7,256.06,261.51,243.02,231.97,225.95,246.52,270.02,244.96,241.97,238.72,245.9,238.11,248.76,254.15,237.92,258.78,228.65,259.5,257.99,255.63,255.75,235,269.69,258.96,259.47,226.09,217.34,196.43,234.62,269.65,245.9,250.01,241.73,245.69,258.64,247.2,261.63,265.6,257.55,244.48,260.21,285.81,256.26,262.54,267.27,269.62,259.46,250.37,272.74,256.85,252.38,243.51,241.36,231.67,212.63,214.19,226.33,208.41,236.24,232.86,226.84,215.35,226.34,220.87,198.12,207.69,212.53,101,188.71,213.68,201.34,208.72,218.11,203.17,172.8,164.04,178.92,179.04,184.99,191.68,189.11,174.59,152.87,186.02,175.73,176.97,167.82,172.13,164.81,131.26,152.41,157.43,131.97,148.47,145.56,142.84,101.46,126.44,77.117,129.41,130.84,130.84,111.28,95.67,91.516,116.69,100.68,116.06,114.2,111.95,26.886,130.81,129.75,150.13,142.41,146.6,139.88,40.309,108.09,134.9,163.74,169.85,154.33,142.62,88.109,106.22,114.14,217.43,246.46,233.24,226.54,195.71,239.17,286.94,321.58,350.07,399.56,413.65,431.96,484.13,500.1,547.48,535.98,539.28,520.49,521.54,558.02,530.42,551.18,548.74,558.42,544.54,556.22,572.85,551.73,571.62,527.06,550.5,541.84,545.28,553.38,492.7,558.95,544.71,549.21,526.47,536.07,560.41
291.72,291.99,286.72,300.02,278.65,292.52,294.57,297.14,299.37,288.62,271.14,274.5,290.68,279.58,274.38,257.9,270.83,282.36,283.9,291.3,279.37,277.22,292.46,262.17,292.62,279.59,294.61,280.15,273.24,295.47,303.71,283.99,278.99,260.05,224.01,288.68,326.72,321.15,302.93,289.45,298.86,299.85,294.57,294.77,316.55,310.38,296.85,325.48,329.24,317.8,323.57,337.63,325.01,316.08,321.09,299.9,312.76,293.24,302.39,297.58,290.97,276.74,207.02,268.89,271.36,278.74,297.64,284.49,295.71,304.73,289.38,272.53,305.76,296.68,194.83,273.12,283.68,285.37,289.47,303.47,293.49,236.05,276.24,273.87,264.69,264.99,281.01,261.54,247.77,233.75,264.75,258.58,256,253.74,247.29,232.37,206.05,213.15,221.93,183.22,214.01,210.86,207.37,172.55,176.16,88.778,190.15,200.38,191.73,152.7,164.82,134.34,175.04,147.89,183.71,164.27,157.53,55.191,149.18,152.19,167.52,167.91,165.99,158.69,76.808,132.29,171.09,194.7,212.59,182.99,176.84,133.4,129.77,222.7,241.99,259.1,262.53,269.81,265.34,296.36,341.94,364.78,401.13,430.51,451.23,464.31,473.26,526.15,538.39,553.19,537.06,522.2,522.53,526.13,516.58,532.8,553.72,560.98,527.68,570.76,539.11,533.54,539.27,504.91,533.17,531.1,538.37,512.65,477.95,523.26,537.86,531.86,501.65,539.64,546.52
257.94,276.12,276.05,265.26,275.8,252.35,292.71,275.46,284.45,287.46,283.96,261.73,214.2,213.42,274.25,309.26,291.65,298.52,281.13,308.06,321.76,315.98,299.25,301.65,308.26,293.43,330.8,352.15,278.27,233.25,310.13,324.43,290.1,307.48,350.64,334.33,304.13,301.43,309.13,293.63,285.09,311.85,278.45,233.12,227.92,267.47,293.25,334.6,342.48,317.04,293.37,255.57,244.69,90.511,185.56,306.09,294.36,242.67,247.96,250.38,196.71,242.9,240.36,198.45,214.45,233.19,238.61,215.07,168.47,258.76,245.74,215.73,210.44,223.95,207.46,205.8,225.29,225.31,156.75,187.76,175.74,175.59,101.5,164.91,161.91,156.45,160.54,159.02,149.7,127.37,145.17,149.59,137.82,152.53,142.62,135.99,36.032,140.22,133.48,137.71,132.31,138.09,122.97,87.655,125.23,152.36,176.67,184.8,168.91,171.84,143.39,174.06,194.98,196.47,217.59,229.28,233.45,226.75,275.19,342.64,344.55,369.83,419.09,440.15,471.9,498.98,539.37,522.86,512.28,497.58,497.92,481,528.83,515.81,515.53,520.9,528.16,513.45,539.16,535.23,516.89,518.17,498.91,522.98,517.84,548.1,500.07,482.17,518.27,520.04,524.18,508.15,495.2,498.56,386.69,351.38,349.89,353.55,345.85,349.67,341.92,396.92,407.35,358.18,346.34,356.16,355.59,330.08,380.56,394.19,307.81,354.89,328.59,345.56,351.89
260.59,276.54,265.68,248.13,269.89,262.75,190.07,307.24,279.09,273.56,268.73,260.37,274.02,271.06,272.91,232.31,219.78,259.9,253.78,275.52,224.3,247.52,276.34,267.69,265.74,268.17,269.86,252.41,269.46,279.67,275.92,283.73,263.5,208.9,196.72,273.85,301.29,283.3,293.03,272.92,285.12,287.32,291.82,288.09,285.6,290.63,274.93,291.01,306.43,275.96,241.38,273.15,306.67,256.02,276.18,300.23,294.77,285.69,278.12,290.9,268.13,272.79,272.62,261.56,233.67,227.76,257.51,265.12,267.52,275.57,265.01,261.36,238.89,207.39,75.013,137.28,239.76,249.15,213.18,221.08,229.52,175.89,191.92,196.34,143.49,189.54,209.14,214.31,197.17,147.63,227.23,226.13,205.28,195.13,208.19,193.23,177.9,190.35,206.6,151.53,172.46,173.48,166.17,94.673,136.71,149.02,151.37,153.26,153.07,143.06,122.6,131.89,146.89,139.03,146.49,135.37,129.52,37.007,115.9,132.5,130.59,131.15,137.96,127.34,92.446,119.98,157.41,164,163.26,164.05,155.17,122.92,143.36,173.73,180.38,188.49,205.6,218.14,206.47,241.72,316.45,323.21,353.46,414.7,443.01,459.31,473.71,530.43,529.13,511.38,512.27,496.58,492.64,513,518.92,526.02,523.69,532.34,536.52,536.41,514.99,518.83,520.15,512.6,527.14,525.99,540.88,484.16,495.38,503.25,517.87,519.5,501.95,497.56,450.11
242.58,249.38,242.27,243.93,251.7,242.49,164.07,274.49,252.99,247.27,244.53,236.92,235.95,243.65,243.2,207.23,203.35,221.08,233.51,235.29,196.97,223.18,241.58,233.29,241.03,236.71,240.16,225.26,228.15,249.21,246.47,259.61,232.05,185.47,192.32,237.16,269.59,264.36,268.24,257.39,256.45,277.36,270.9,262.78,271.63,274.35,254.17,260.4,305.69,270.12,241.46,241.55,286.48,244.61,254.59,287.43,275.4,261.05,268.97,263.72,245.07,239.26,258.09,249.57,217.03,227.16,233.1,244.46,214.9,261.7,244.32,240.32,229.19,183.7,69.448,114.6,221.26,231.05,207.88,212.29,196.84,175.16,169.38,198.38,143.77,161.34,194.18,199.12,178.87,137.96,222.56,208.03,185.09,179.6,192.14,180.44,160.86,179.05,185.52,134.34,156.5,152.3,148.14,84.063,129.21,134.73,129.77,132.58,127.17,126.18,99.444,115.58,124.81,119.24,126.39,114.99,112.34,32.708,76.003,94.863,104.89,104.52,107.27,100.73,65.812,97.255,124.04,132.17,133.93,126.55,126.2,82.421,108.42,136.26,138.38,144.94,165.83,178.05,158.83,212.03,268.37,301.73,342.5,392.46,415.21,429.33,465.52,523.38,531.81,515.05,524.94,508.97,476.11,511.25,507.85,522,524.9,531.27,534.1,521.35,522.13,525.71,521.21,499.07,527.41,528.1,531.57,502.96,515.62,516.08,525.06,531.76,493.55,514.57,459.68
