269043
29210
174705
28201
601942
1952778
14105
188910
149657
219252
384902
71686
38001
16826
957755
318316
115081
12125
45660
18582
13811
13639
14428
26937
42022
193920
106221
1471968
19617
159923
46414
14246
8422
367118
770577
293582
41503
8354
18493
403253
365579
161000
2716940
74228
88625
210738
42168
1393452
375751
1496770
553947
974996
724777
74521
264672
328297
184313
433742
471826
132420
44417
21569
15237
553284
33739
74071
25473
